ORF	contig	bin
Ga0196617_1147941	Ga0196617_114794	Unbinned
Ga0196617_1147961	Ga0196617_114796	Unbinned
Ga0196617_1147971	Ga0196617_114797	Unbinned
Ga0196617_1147981	Ga0196617_114798	Unbinned
Ga0196617_1147991	Ga0196617_114799	Unbinned
Ga0196617_1148011	Ga0196617_114801	Unbinned
Ga0196617_1148021	Ga0196617_114802	Unbinned
Ga0196617_1148031	Ga0196617_114803	Unbinned
Ga0196617_1148051	Ga0196617_114805	Unbinned
Ga0196617_1148061	Ga0196617_114806	Unbinned
Ga0196617_1148071	Ga0196617_114807	Unbinned
Ga0196617_1148081	Ga0196617_114808	Unbinned
Ga0196617_1148091	Ga0196617_114809	Unbinned
Ga0196617_1148101	Ga0196617_114810	Unbinned
Ga0196617_1148111	Ga0196617_114811	Unbinned
Ga0196617_1148121	Ga0196617_114812	Unbinned
Ga0196617_1148131	Ga0196617_114813	Unbinned
Ga0196617_1148151	Ga0196617_114815	Unbinned
Ga0196617_1148161	Ga0196617_114816	Unbinned
Ga0196617_1148191	Ga0196617_114819	Unbinned
Ga0196617_1148201	Ga0196617_114820	Unbinned
Ga0196617_1148221	Ga0196617_114822	Unbinned
Ga0196617_1148231	Ga0196617_114823	Unbinned
Ga0196617_1148241	Ga0196617_114824	Unbinned
Ga0196617_1148251	Ga0196617_114825	Unbinned
Ga0196617_1148261	Ga0196617_114826	Unbinned
Ga0196617_1148281	Ga0196617_114828	Unbinned
Ga0196617_1148301	Ga0196617_114830	Unbinned
Ga0196617_1148321	Ga0196617_114832	Unbinned
Ga0196617_1148331	Ga0196617_114833	Unbinned
Ga0196617_1148351	Ga0196617_114835	Unbinned
Ga0196617_1148361	Ga0196617_114836	Unbinned
Ga0196617_1148381	Ga0196617_114838	Unbinned
Ga0196617_1148391	Ga0196617_114839	Unbinned
Ga0196617_1148401	Ga0196617_114840	Unbinned
Ga0196617_1148421	Ga0196617_114842	Unbinned
Ga0196617_1148431	Ga0196617_114843	Unbinned
Ga0196617_1148441	Ga0196617_114844	Unbinned
Ga0196617_1148451	Ga0196617_114845	Unbinned
Ga0196617_1148461	Ga0196617_114846	Unbinned
Ga0196617_1148481	Ga0196617_114848	Unbinned
Ga0196617_1148491	Ga0196617_114849	Unbinned
Ga0196617_1148511	Ga0196617_114851	Unbinned
Ga0196617_1148521	Ga0196617_114852	Unbinned
Ga0196617_1148531	Ga0196617_114853	Unbinned
Ga0196617_1148541	Ga0196617_114854	Unbinned
Ga0196617_1148561	Ga0196617_114856	Unbinned
Ga0196617_1148571	Ga0196617_114857	Unbinned
Ga0196617_1148611	Ga0196617_114861	Unbinned
Ga0196617_1148631	Ga0196617_114863	Unbinned
Ga0196617_1148641	Ga0196617_114864	Unbinned
Ga0196617_1148651	Ga0196617_114865	Unbinned
Ga0196617_1148671	Ga0196617_114867	Unbinned
Ga0196617_1148681	Ga0196617_114868	Unbinned
Ga0196617_1148701	Ga0196617_114870	Unbinned
Ga0196617_1148711	Ga0196617_114871	Unbinned
Ga0196617_1148721	Ga0196617_114872	Unbinned
Ga0196617_1148731	Ga0196617_114873	Unbinned
Ga0196617_1148741	Ga0196617_114874	Unbinned
Ga0196617_1148751	Ga0196617_114875	Unbinned
Ga0196617_1148761	Ga0196617_114876	Unbinned
Ga0196617_1148771	Ga0196617_114877	Unbinned
Ga0196617_1148791	Ga0196617_114879	Unbinned
Ga0196617_1148801	Ga0196617_114880	Unbinned
Ga0196617_1148811	Ga0196617_114881	Unbinned
Ga0196617_1148821	Ga0196617_114882	Unbinned
Ga0196617_1148831	Ga0196617_114883	Unbinned
Ga0196617_1148851	Ga0196617_114885	Unbinned
Ga0196617_1148861	Ga0196617_114886	Unbinned
Ga0196617_1148871	Ga0196617_114887	Unbinned
Ga0196617_1148881	Ga0196617_114888	Unbinned
Ga0196617_1148891	Ga0196617_114889	Unbinned
Ga0196617_1148901	Ga0196617_114890	Unbinned
Ga0196617_1148911	Ga0196617_114891	Unbinned
Ga0196617_1148921	Ga0196617_114892	Unbinned
Ga0196617_1148931	Ga0196617_114893	Unbinned
Ga0196617_1148941	Ga0196617_114894	Unbinned
Ga0196617_1148951	Ga0196617_114895	Unbinned
Ga0196617_1148961	Ga0196617_114896	Unbinned
Ga0196617_1148981	Ga0196617_114898	Unbinned
Ga0196617_1148991	Ga0196617_114899	Unbinned
Ga0196617_1149001	Ga0196617_114900	Unbinned
Ga0196617_1149011	Ga0196617_114901	Unbinned
Ga0196617_1149031	Ga0196617_114903	Unbinned
Ga0196617_1149041	Ga0196617_114904	Unbinned
Ga0196617_1149061	Ga0196617_114906	Unbinned
Ga0196617_1149071	Ga0196617_114907	Unbinned
Ga0196617_1149081	Ga0196617_114908	Unbinned
Ga0196617_1149101	Ga0196617_114910	Unbinned
Ga0196617_1149141	Ga0196617_114914	Unbinned
Ga0196617_1149151	Ga0196617_114915	Unbinned
Ga0196617_1149171	Ga0196617_114917	Unbinned
Ga0196617_1149191	Ga0196617_114919	Unbinned
Ga0196617_1149201	Ga0196617_114920	Unbinned
Ga0196617_1149211	Ga0196617_114921	Unbinned
Ga0196617_1149221	Ga0196617_114922	Unbinned
Ga0196617_1149241	Ga0196617_114924	Unbinned
Ga0196617_1149251	Ga0196617_114925	Unbinned
Ga0196617_1149271	Ga0196617_114927	Unbinned
Ga0196617_1149281	Ga0196617_114928	Unbinned
Ga0196617_1149291	Ga0196617_114929	Unbinned
Ga0196617_1149301	Ga0196617_114930	Unbinned
Ga0196617_1149311	Ga0196617_114931	Unbinned
Ga0196617_1149331	Ga0196617_114933	Unbinned
Ga0196617_1149341	Ga0196617_114934	Unbinned
Ga0196617_1149351	Ga0196617_114935	Unbinned
Ga0196617_1149361	Ga0196617_114936	Unbinned
Ga0196617_1149371	Ga0196617_114937	Unbinned
Ga0196617_1149381	Ga0196617_114938	Unbinned
Ga0196617_1149391	Ga0196617_114939	Unbinned
Ga0196617_1149421	Ga0196617_114942	Unbinned
Ga0196617_1149431	Ga0196617_114943	Unbinned
Ga0196617_1149441	Ga0196617_114944	Unbinned
Ga0196617_1149451	Ga0196617_114945	Unbinned
Ga0196617_1149461	Ga0196617_114946	Unbinned
Ga0196617_1149471	Ga0196617_114947	Unbinned
Ga0196617_1149491	Ga0196617_114949	Unbinned
Ga0196617_1149501	Ga0196617_114950	Unbinned
Ga0196617_1149511	Ga0196617_114951	Unbinned
Ga0196617_1149521	Ga0196617_114952	Unbinned
Ga0196617_1149561	Ga0196617_114956	Unbinned
Ga0196617_1149571	Ga0196617_114957	Unbinned
Ga0196617_1149591	Ga0196617_114959	Unbinned
Ga0196617_1149601	Ga0196617_114960	Unbinned
Ga0196617_1149611	Ga0196617_114961	Unbinned
Ga0196617_1149631	Ga0196617_114963	Unbinned
Ga0196617_1149641	Ga0196617_114964	Unbinned
Ga0196617_1149651	Ga0196617_114965	Unbinned
Ga0196617_1149661	Ga0196617_114966	Unbinned
Ga0196617_1149671	Ga0196617_114967	Unbinned
Ga0196617_1149681	Ga0196617_114968	Unbinned
Ga0196617_1149691	Ga0196617_114969	Unbinned
Ga0196617_1149701	Ga0196617_114970	Unbinned
Ga0196617_1149711	Ga0196617_114971	Unbinned
Ga0196617_1149721	Ga0196617_114972	Unbinned
Ga0196617_1149731	Ga0196617_114973	Unbinned
Ga0196617_1149761	Ga0196617_114976	Unbinned
Ga0196617_1149781	Ga0196617_114978	Unbinned
Ga0196617_1149791	Ga0196617_114979	Unbinned
Ga0196617_1149811	Ga0196617_114981	Unbinned
Ga0196617_1149821	Ga0196617_114982	Unbinned
Ga0196617_1149831	Ga0196617_114983	Unbinned
Ga0196617_1149841	Ga0196617_114984	Unbinned
Ga0196617_1149851	Ga0196617_114985	Unbinned
Ga0196617_1149861	Ga0196617_114986	Unbinned
Ga0196617_1149871	Ga0196617_114987	Unbinned
Ga0196617_1149881	Ga0196617_114988	Unbinned
Ga0196617_1149891	Ga0196617_114989	Unbinned
Ga0196617_1149901	Ga0196617_114990	Unbinned
Ga0196617_1149911	Ga0196617_114991	Unbinned
Ga0196617_1149921	Ga0196617_114992	Unbinned
Ga0196617_1149931	Ga0196617_114993	Unbinned
Ga0196617_1149941	Ga0196617_114994	Unbinned
Ga0196617_1149951	Ga0196617_114995	Unbinned
Ga0196617_1149961	Ga0196617_114996	Unbinned
Ga0196617_1149971	Ga0196617_114997	Unbinned
Ga0196617_1149981	Ga0196617_114998	Unbinned
Ga0196617_1150011	Ga0196617_115001	Unbinned
Ga0196617_1150021	Ga0196617_115002	Unbinned
Ga0196617_1150031	Ga0196617_115003	Unbinned
Ga0196617_1150041	Ga0196617_115004	Unbinned
Ga0196617_1150051	Ga0196617_115005	Unbinned
Ga0196617_1150061	Ga0196617_115006	Unbinned
Ga0196617_1150071	Ga0196617_115007	Unbinned
Ga0196617_1150081	Ga0196617_115008	Unbinned
Ga0196617_1150091	Ga0196617_115009	Unbinned
Ga0196617_1150101	Ga0196617_115010	Unbinned
Ga0196617_1150111	Ga0196617_115011	Unbinned
Ga0196617_1150121	Ga0196617_115012	Unbinned
Ga0196617_1150141	Ga0196617_115014	Unbinned
Ga0196617_1150151	Ga0196617_115015	Unbinned
Ga0196617_1150161	Ga0196617_115016	Unbinned
Ga0196617_1150171	Ga0196617_115017	Unbinned
Ga0196617_1150181	Ga0196617_115018	Unbinned
Ga0196617_1150191	Ga0196617_115019	Unbinned
Ga0196617_1150201	Ga0196617_115020	Unbinned
Ga0196617_1150231	Ga0196617_115023	Unbinned
Ga0196617_1150241	Ga0196617_115024	Unbinned
Ga0196617_1150251	Ga0196617_115025	Unbinned
Ga0196617_1150261	Ga0196617_115026	Unbinned
Ga0196617_1150271	Ga0196617_115027	Unbinned
Ga0196617_1150291	Ga0196617_115029	Unbinned
Ga0196617_1150311	Ga0196617_115031	Unbinned
Ga0196617_1150321	Ga0196617_115032	Unbinned
Ga0196617_1150331	Ga0196617_115033	Unbinned
Ga0196617_1150351	Ga0196617_115035	Unbinned
Ga0196617_1150361	Ga0196617_115036	Unbinned
Ga0196617_1150371	Ga0196617_115037	Unbinned
Ga0196617_1150381	Ga0196617_115038	Unbinned
Ga0196617_1150391	Ga0196617_115039	Unbinned
Ga0196617_1150401	Ga0196617_115040	Unbinned
Ga0196617_1150421	Ga0196617_115042	Unbinned
Ga0196617_1150441	Ga0196617_115044	Unbinned
Ga0196617_1150451	Ga0196617_115045	Unbinned
Ga0196617_1150461	Ga0196617_115046	Unbinned
Ga0196617_1150471	Ga0196617_115047	Unbinned
Ga0196617_1150481	Ga0196617_115048	Unbinned
Ga0196617_1150501	Ga0196617_115050	Unbinned
Ga0196617_1150511	Ga0196617_115051	Unbinned
Ga0196617_1150531	Ga0196617_115053	Unbinned
Ga0196617_1150541	Ga0196617_115054	Unbinned
Ga0196617_1150551	Ga0196617_115055	Unbinned
Ga0196617_1150571	Ga0196617_115057	Unbinned
Ga0196617_1150591	Ga0196617_115059	Unbinned
Ga0196617_1150621	Ga0196617_115062	Unbinned
Ga0196617_1150631	Ga0196617_115063	Unbinned
Ga0196617_1150651	Ga0196617_115065	Unbinned
Ga0196617_1150661	Ga0196617_115066	Unbinned
Ga0196617_1150681	Ga0196617_115068	Unbinned
Ga0196617_1150701	Ga0196617_115070	Unbinned
Ga0196617_1150711	Ga0196617_115071	Unbinned
Ga0196617_1150721	Ga0196617_115072	Unbinned
Ga0196617_1150741	Ga0196617_115074	Unbinned
Ga0196617_1150751	Ga0196617_115075	Unbinned
Ga0196617_1150761	Ga0196617_115076	Unbinned
Ga0196617_1150771	Ga0196617_115077	Unbinned
Ga0196617_1150781	Ga0196617_115078	Unbinned
Ga0196617_1150791	Ga0196617_115079	Unbinned
Ga0196617_1150811	Ga0196617_115081	Unbinned
Ga0196617_1150821	Ga0196617_115082	Unbinned
Ga0196617_1150841	Ga0196617_115084	Unbinned
Ga0196617_1150851	Ga0196617_115085	Unbinned
Ga0196617_1150861	Ga0196617_115086	Unbinned
Ga0196617_1150871	Ga0196617_115087	Unbinned
Ga0196617_1150881	Ga0196617_115088	Unbinned
Ga0196617_1150891	Ga0196617_115089	Unbinned
Ga0196617_1150901	Ga0196617_115090	Unbinned
Ga0196617_1150921	Ga0196617_115092	Unbinned
Ga0196617_1150931	Ga0196617_115093	Unbinned
Ga0196617_1150941	Ga0196617_115094	Unbinned
Ga0196617_1150951	Ga0196617_115095	Unbinned
Ga0196617_1150961	Ga0196617_115096	Unbinned
Ga0196617_1150971	Ga0196617_115097	Unbinned
Ga0196617_1150981	Ga0196617_115098	Unbinned
Ga0196617_1150991	Ga0196617_115099	Unbinned
Ga0196617_1151001	Ga0196617_115100	Unbinned
Ga0196617_1151011	Ga0196617_115101	Unbinned
Ga0196617_1151021	Ga0196617_115102	Unbinned
Ga0196617_1151031	Ga0196617_115103	Unbinned
Ga0196617_1151041	Ga0196617_115104	Unbinned
Ga0196617_1151051	Ga0196617_115105	Unbinned
Ga0196617_1151061	Ga0196617_115106	Unbinned
Ga0196617_1151071	Ga0196617_115107	Unbinned
Ga0196617_1151081	Ga0196617_115108	Unbinned
Ga0196617_1151091	Ga0196617_115109	Unbinned
Ga0196617_1151101	Ga0196617_115110	Unbinned
Ga0196617_1151111	Ga0196617_115111	Unbinned
Ga0196617_1151121	Ga0196617_115112	Unbinned
Ga0196617_1151131	Ga0196617_115113	Unbinned
Ga0196617_1151141	Ga0196617_115114	Unbinned
Ga0196617_1151161	Ga0196617_115116	Unbinned
Ga0196617_1151171	Ga0196617_115117	Unbinned
Ga0196617_1151181	Ga0196617_115118	Unbinned
Ga0196617_1151191	Ga0196617_115119	Unbinned
Ga0196617_1151201	Ga0196617_115120	Unbinned
Ga0196617_1151211	Ga0196617_115121	Unbinned
Ga0196617_1151221	Ga0196617_115122	Unbinned
Ga0196617_1151231	Ga0196617_115123	Unbinned
Ga0196617_1151241	Ga0196617_115124	Unbinned
Ga0196617_1151251	Ga0196617_115125	Unbinned
Ga0196617_1151261	Ga0196617_115126	Unbinned
Ga0196617_1151271	Ga0196617_115127	Unbinned
Ga0196617_1151281	Ga0196617_115128	Unbinned
Ga0196617_1151291	Ga0196617_115129	Unbinned
Ga0196617_1151301	Ga0196617_115130	Unbinned
Ga0196617_1151311	Ga0196617_115131	Unbinned
Ga0196617_1151331	Ga0196617_115133	Unbinned
Ga0196617_1151351	Ga0196617_115135	Unbinned
Ga0196617_1151361	Ga0196617_115136	Unbinned
Ga0196617_1151371	Ga0196617_115137	Unbinned
Ga0196617_1151391	Ga0196617_115139	Unbinned
Ga0196617_1151401	Ga0196617_115140	Unbinned
Ga0196617_1151411	Ga0196617_115141	Unbinned
Ga0196617_1151421	Ga0196617_115142	Unbinned
Ga0196617_1151431	Ga0196617_115143	Unbinned
Ga0196617_1151441	Ga0196617_115144	Unbinned
Ga0196617_1151451	Ga0196617_115145	Unbinned
Ga0196617_1151461	Ga0196617_115146	Unbinned
Ga0196617_1151481	Ga0196617_115148	Unbinned
Ga0196617_1151511	Ga0196617_115151	Unbinned
Ga0196617_1151521	Ga0196617_115152	Unbinned
Ga0196617_1151541	Ga0196617_115154	Unbinned
Ga0196617_1151551	Ga0196617_115155	Unbinned
Ga0196617_1151571	Ga0196617_115157	Unbinned
Ga0196617_1151581	Ga0196617_115158	Unbinned
Ga0196617_1151591	Ga0196617_115159	Unbinned
Ga0196617_1151611	Ga0196617_115161	Unbinned
Ga0196617_1151621	Ga0196617_115162	Unbinned
Ga0196617_1151631	Ga0196617_115163	Unbinned
Ga0196617_1151651	Ga0196617_115165	Unbinned
Ga0196617_1151661	Ga0196617_115166	Unbinned
Ga0196617_1151691	Ga0196617_115169	Unbinned
Ga0196617_1151701	Ga0196617_115170	Unbinned
Ga0196617_1151721	Ga0196617_115172	Unbinned
Ga0196617_1151731	Ga0196617_115173	Unbinned
Ga0196617_1151751	Ga0196617_115175	Unbinned
Ga0196617_1151771	Ga0196617_115177	Unbinned
Ga0196617_1151791	Ga0196617_115179	Unbinned
Ga0196617_1151801	Ga0196617_115180	Unbinned
Ga0196617_1151811	Ga0196617_115181	Unbinned
Ga0196617_1151831	Ga0196617_115183	Unbinned
Ga0196617_1151841	Ga0196617_115184	Unbinned
Ga0196617_1151851	Ga0196617_115185	Unbinned
Ga0196617_1151861	Ga0196617_115186	Unbinned
Ga0196617_1151881	Ga0196617_115188	Unbinned
Ga0196617_1151891	Ga0196617_115189	Unbinned
Ga0196617_1151901	Ga0196617_115190	Unbinned
Ga0196617_1151911	Ga0196617_115191	Unbinned
Ga0196617_1151921	Ga0196617_115192	Unbinned
Ga0196617_1151941	Ga0196617_115194	Unbinned
Ga0196617_1151951	Ga0196617_115195	Unbinned
Ga0196617_1151991	Ga0196617_115199	Unbinned
Ga0196617_1152001	Ga0196617_115200	Unbinned
Ga0196617_1152031	Ga0196617_115203	Unbinned
Ga0196617_1152041	Ga0196617_115204	Unbinned
Ga0196617_1152061	Ga0196617_115206	Unbinned
Ga0196617_1152081	Ga0196617_115208	Unbinned
Ga0196617_1152101	Ga0196617_115210	Unbinned
Ga0196617_1152111	Ga0196617_115211	Unbinned
Ga0196617_1152131	Ga0196617_115213	Unbinned
Ga0196617_1152141	Ga0196617_115214	Unbinned
Ga0196617_1152151	Ga0196617_115215	Unbinned
Ga0196617_1152171	Ga0196617_115217	Unbinned
Ga0196617_1152191	Ga0196617_115219	Unbinned
Ga0196617_1152201	Ga0196617_115220	Unbinned
Ga0196617_1152211	Ga0196617_115221	Unbinned
Ga0196617_1152221	Ga0196617_115222	Unbinned
Ga0196617_1152251	Ga0196617_115225	Unbinned
Ga0196617_1152261	Ga0196617_115226	Unbinned
Ga0196617_1152281	Ga0196617_115228	Unbinned
Ga0196617_1152291	Ga0196617_115229	Unbinned
Ga0196617_1152301	Ga0196617_115230	Unbinned
Ga0196617_1152311	Ga0196617_115231	Unbinned
Ga0196617_1152331	Ga0196617_115233	Unbinned
Ga0196617_1152341	Ga0196617_115234	Unbinned
Ga0196617_1152351	Ga0196617_115235	Unbinned
Ga0196617_1152361	Ga0196617_115236	Unbinned
Ga0196617_1152371	Ga0196617_115237	Unbinned
Ga0196617_1152381	Ga0196617_115238	Unbinned
Ga0196617_1152391	Ga0196617_115239	Unbinned
Ga0196617_1152411	Ga0196617_115241	Unbinned
Ga0196617_1152421	Ga0196617_115242	Unbinned
Ga0196617_1152441	Ga0196617_115244	Unbinned
Ga0196617_1152451	Ga0196617_115245	Unbinned
Ga0196617_1152471	Ga0196617_115247	Unbinned
Ga0196617_1152481	Ga0196617_115248	Unbinned
Ga0196617_1152501	Ga0196617_115250	Unbinned
Ga0196617_1152521	Ga0196617_115252	Unbinned
Ga0196617_1152531	Ga0196617_115253	Unbinned
Ga0196617_1152551	Ga0196617_115255	Unbinned
Ga0196617_1152561	Ga0196617_115256	Unbinned
Ga0196617_1152571	Ga0196617_115257	Unbinned
Ga0196617_1152581	Ga0196617_115258	Unbinned
Ga0196617_1152601	Ga0196617_115260	Unbinned
Ga0196617_1152611	Ga0196617_115261	Unbinned
Ga0196617_1152621	Ga0196617_115262	Unbinned
Ga0196617_1152631	Ga0196617_115263	Unbinned
Ga0196617_1152641	Ga0196617_115264	Unbinned
Ga0196617_1152651	Ga0196617_115265	Unbinned
Ga0196617_1152661	Ga0196617_115266	Unbinned
Ga0196617_1152681	Ga0196617_115268	Unbinned
Ga0196617_1152691	Ga0196617_115269	Unbinned
Ga0196617_1152701	Ga0196617_115270	Unbinned
Ga0196617_1152711	Ga0196617_115271	Unbinned
Ga0196617_1152721	Ga0196617_115272	Unbinned
Ga0196617_1152731	Ga0196617_115273	Unbinned
Ga0196617_1152741	Ga0196617_115274	Unbinned
Ga0196617_1152761	Ga0196617_115276	Unbinned
Ga0196617_1152771	Ga0196617_115277	Unbinned
Ga0196617_1152781	Ga0196617_115278	Unbinned
Ga0196617_1152791	Ga0196617_115279	Unbinned
Ga0196617_1152811	Ga0196617_115281	Unbinned
Ga0196617_1152821	Ga0196617_115282	Unbinned
Ga0196617_1152841	Ga0196617_115284	Unbinned
Ga0196617_1152851	Ga0196617_115285	Unbinned
Ga0196617_1152861	Ga0196617_115286	Unbinned
Ga0196617_1152871	Ga0196617_115287	Unbinned
Ga0196617_1152881	Ga0196617_115288	Unbinned
Ga0196617_1152891	Ga0196617_115289	Unbinned
Ga0196617_1152901	Ga0196617_115290	Unbinned
Ga0196617_1152911	Ga0196617_115291	Unbinned
Ga0196617_1152921	Ga0196617_115292	Unbinned
Ga0196617_1152931	Ga0196617_115293	Unbinned
Ga0196617_1152951	Ga0196617_115295	Unbinned
Ga0196617_1152971	Ga0196617_115297	Unbinned
Ga0196617_1152981	Ga0196617_115298	Unbinned
Ga0196617_1152991	Ga0196617_115299	Unbinned
Ga0196617_1153001	Ga0196617_115300	Unbinned
Ga0196617_1153011	Ga0196617_115301	Unbinned
Ga0196617_1153021	Ga0196617_115302	Unbinned
Ga0196617_1153031	Ga0196617_115303	Unbinned
Ga0196617_1153041	Ga0196617_115304	Unbinned
Ga0196617_1153051	Ga0196617_115305	Unbinned
Ga0196617_1153061	Ga0196617_115306	Unbinned
Ga0196617_1153071	Ga0196617_115307	Unbinned
Ga0196617_1153081	Ga0196617_115308	Unbinned
Ga0196617_1153091	Ga0196617_115309	Unbinned
Ga0196617_1153101	Ga0196617_115310	Unbinned
Ga0196617_1153121	Ga0196617_115312	Unbinned
Ga0196617_1153171	Ga0196617_115317	Unbinned
Ga0196617_1153181	Ga0196617_115318	Unbinned
Ga0196617_1153191	Ga0196617_115319	Unbinned
Ga0196617_1153201	Ga0196617_115320	Unbinned
Ga0196617_1153211	Ga0196617_115321	Unbinned
Ga0196617_1153221	Ga0196617_115322	Unbinned
Ga0196617_1153231	Ga0196617_115323	Unbinned
Ga0196617_1153241	Ga0196617_115324	Unbinned
Ga0196617_1153251	Ga0196617_115325	Unbinned
Ga0196617_1153271	Ga0196617_115327	Unbinned
Ga0196617_1153281	Ga0196617_115328	Unbinned
Ga0196617_1153291	Ga0196617_115329	Unbinned
Ga0196617_1153331	Ga0196617_115333	Unbinned
Ga0196617_1153341	Ga0196617_115334	Unbinned
Ga0196617_1153351	Ga0196617_115335	Unbinned
Ga0196617_1153361	Ga0196617_115336	Unbinned
Ga0196617_1153391	Ga0196617_115339	Unbinned
Ga0196617_1153401	Ga0196617_115340	Unbinned
Ga0196617_1153421	Ga0196617_115342	Unbinned
Ga0196617_1153431	Ga0196617_115343	Unbinned
Ga0196617_1153441	Ga0196617_115344	Unbinned
Ga0196617_1153451	Ga0196617_115345	Unbinned
Ga0196617_1153461	Ga0196617_115346	Unbinned
Ga0196617_1153471	Ga0196617_115347	Unbinned
Ga0196617_1153481	Ga0196617_115348	Unbinned
Ga0196617_1153491	Ga0196617_115349	Unbinned
Ga0196617_1153511	Ga0196617_115351	Unbinned
Ga0196617_1153521	Ga0196617_115352	Unbinned
Ga0196617_1153531	Ga0196617_115353	Unbinned
Ga0196617_1153561	Ga0196617_115356	Unbinned
Ga0196617_1153571	Ga0196617_115357	Unbinned
Ga0196617_1153591	Ga0196617_115359	Unbinned
Ga0196617_1153601	Ga0196617_115360	Unbinned
Ga0196617_1153611	Ga0196617_115361	Unbinned
Ga0196617_1153631	Ga0196617_115363	Unbinned
Ga0196617_1153641	Ga0196617_115364	Unbinned
Ga0196617_1153651	Ga0196617_115365	Unbinned
Ga0196617_1153671	Ga0196617_115367	Unbinned
Ga0196617_1153691	Ga0196617_115369	Unbinned
Ga0196617_1153701	Ga0196617_115370	Unbinned
Ga0196617_1153721	Ga0196617_115372	Unbinned
Ga0196617_1153731	Ga0196617_115373	Unbinned
Ga0196617_1153741	Ga0196617_115374	Unbinned
Ga0196617_1153751	Ga0196617_115375	Unbinned
Ga0196617_1153781	Ga0196617_115378	Unbinned
Ga0196617_1153801	Ga0196617_115380	Unbinned
Ga0196617_1153811	Ga0196617_115381	Unbinned
Ga0196617_1153821	Ga0196617_115382	Unbinned
Ga0196617_1153831	Ga0196617_115383	Unbinned
Ga0196617_1153871	Ga0196617_115387	Unbinned
Ga0196617_1153881	Ga0196617_115388	Unbinned
Ga0196617_1153891	Ga0196617_115389	Unbinned
Ga0196617_1153911	Ga0196617_115391	Unbinned
Ga0196617_1153921	Ga0196617_115392	Unbinned
Ga0196617_1153931	Ga0196617_115393	Unbinned
Ga0196617_1153961	Ga0196617_115396	Unbinned
Ga0196617_1153971	Ga0196617_115397	Unbinned
Ga0196617_1153991	Ga0196617_115399	Unbinned
Ga0196617_1154001	Ga0196617_115400	Unbinned
Ga0196617_1154011	Ga0196617_115401	Unbinned
Ga0196617_1154041	Ga0196617_115404	Unbinned
Ga0196617_1154061	Ga0196617_115406	Unbinned
Ga0196617_1154071	Ga0196617_115407	Unbinned
Ga0196617_1154081	Ga0196617_115408	Unbinned
Ga0196617_1154091	Ga0196617_115409	Unbinned
Ga0196617_1154101	Ga0196617_115410	Unbinned
Ga0196617_1154111	Ga0196617_115411	Unbinned
Ga0196617_1154131	Ga0196617_115413	Unbinned
Ga0196617_1154141	Ga0196617_115414	Unbinned
Ga0196617_1154151	Ga0196617_115415	Unbinned
Ga0196617_1154161	Ga0196617_115416	Unbinned
Ga0196617_1154171	Ga0196617_115417	Unbinned
Ga0196617_1154181	Ga0196617_115418	Unbinned
Ga0196617_1154201	Ga0196617_115420	Unbinned
Ga0196617_1154211	Ga0196617_115421	Unbinned
Ga0196617_1154231	Ga0196617_115423	Unbinned
Ga0196617_1154241	Ga0196617_115424	Unbinned
Ga0196617_1154251	Ga0196617_115425	Unbinned
Ga0196617_1154261	Ga0196617_115426	Unbinned
Ga0196617_1154271	Ga0196617_115427	Unbinned
Ga0196617_1154281	Ga0196617_115428	Unbinned
Ga0196617_1154301	Ga0196617_115430	Unbinned
Ga0196617_1154311	Ga0196617_115431	Unbinned
Ga0196617_1154321	Ga0196617_115432	Unbinned
Ga0196617_1154341	Ga0196617_115434	Unbinned
Ga0196617_1154351	Ga0196617_115435	Unbinned
Ga0196617_1154361	Ga0196617_115436	Unbinned
Ga0196617_1154371	Ga0196617_115437	Unbinned
Ga0196617_1154381	Ga0196617_115438	Unbinned
Ga0196617_1154401	Ga0196617_115440	Unbinned
Ga0196617_1154411	Ga0196617_115441	Unbinned
Ga0196617_1154421	Ga0196617_115442	Unbinned
Ga0196617_1154431	Ga0196617_115443	Unbinned
Ga0196617_1154461	Ga0196617_115446	Unbinned
Ga0196617_1154471	Ga0196617_115447	Unbinned
Ga0196617_1154481	Ga0196617_115448	Unbinned
Ga0196617_1154491	Ga0196617_115449	Unbinned
Ga0196617_1154521	Ga0196617_115452	Unbinned
Ga0196617_1154531	Ga0196617_115453	Unbinned
Ga0196617_1154541	Ga0196617_115454	Unbinned
Ga0196617_1154551	Ga0196617_115455	Unbinned
Ga0196617_1154561	Ga0196617_115456	Unbinned
Ga0196617_1154571	Ga0196617_115457	Unbinned
Ga0196617_1154581	Ga0196617_115458	Unbinned
Ga0196617_1154591	Ga0196617_115459	Unbinned
Ga0196617_1154601	Ga0196617_115460	Unbinned
